Name,Rarity,Type,Description,Card Id,Pack Name,Set Number,PacksAwarded
Tinderbox,Common,Item,,3412,Humble Beginnings,,0
Tiny pearl,Common,Item,,3413,,,0
Toad batta,Common,Item,,3414,,,0
Toad crunchies,Common,Item,,3415,,,0
Toad's legs,Common,Item,,3416,,,0
Toadflax,Rare,Item,,3417,,,0
Toadflax potion (unf),Common,Item,,3418,,,0
Toadflax seed,Rare,Item,,3419,Jewel of Misthalin,,0
Toktz-ket-xil,Mythic,Item,,3420,Keystone of the Ardent,,0
Toktz-mej-tal,Mythic,Item,,3421,Keystone of the Ardent,,0
Toktz-xil-ak,Mythic,Item,,3422,Keystone of the Ardent,,0
Toktz-xil-ek,Mythic,Item,,3423,Keystone of the Ardent,,0
Toktz-xil-ul,Mythic,Item,,3424,Keystone of the Ardent,,0
Tomato,Common,Item,,3425,,,0
Tomato seed,Common,Item,,3426,Humble Beginnings,,0
Tomatoes,Common,Item,,3427,Humble Beginnings,,0
Tome of earth,Rare,Item,,3428,,,0
Tome of fire,Rare,Item,,3429,,,0
Tome of water,Rare,Item,,3430,,,0
Tonalztics of ralos,Legendary,Item,,3431,,,0
Tonameyo white,Common,Item,,3432,,,0
Tooth half of key,Uncommon,Item,,3433,,,0
Top hat,Common,Item,,3434,,,0
Top hat & monocle,Common,Item,,3435,,,0
Topaz amulet,Common,Item,,3436,,,0
Topaz amulet (u),Common,Item,,3437,,,0
Topaz bolt tips,Common,Item,,3438,,,0
Topaz bolts,Uncommon,Item,,3439,,,0
Topaz bolts (e),Common,Item,,3440,,,0
Topaz bracelet,Common,Item,,3441,,,0
Topaz dragon bolts,Mythic,Item,,3442,,,0
Topaz dragon bolts (e),Mythic,Item,,3443,,,0
Topaz necklace,Common,Item,,3444,,,0
Topaz ring,Common,Item,,3445,,,0
Topiary hedge (bagged),Rare,Item,,3446,,,0
Torag's hammers,Mythic,Item,,3447,,,0
Torag's helm,Mythic,Item,,3448,,,0
Torag's platebody,Mythic,Item,,3449,,,0
Torag's platelegs,Mythic,Item,,3450,,,0
Torch,Common,Item,,3451,Humble Beginnings,,0
Tormented bracelet,Legendary,Item,,3452,,,0
Tormented ornament kit,Common,Item,,3453,,,0
Tormented synapse,Legendary,Item,,3454,,,0
Torn prayer scroll,Rare,Item,,3455,,,0
Torstol,Mythic,Item,,3456,,,0
Torstol potion (unf),Uncommon,Item,,3457,,,0
Torstol seed,Mythic,Item,,3458,,,0
Tortoise shell,Common,Item,,3459,,,0
Torture ornament kit,Common,Item,,3460,,,0
Torva full helm,Legendary,Item,,3461,,,0
Torva platebody,Legendary,Item,,3462,,,0
Torva platelegs,Legendary,Item,,3463,,,0
Toxic blowpipe,Legendary,Item,,3464,,,0
Toxic staff of the dead,Common,Item,,3465,,,0
Toy cat,Common,Item,,3466,,,0
Toy doll,Common,Item,,3467,,,0
Toy mouse,Common,Item,,3468,,,0
Toy soldier,Common,Item,,3469,,,0
Trading sticks,Common,Item,,3470,,,0
Trapper's tipple,Common,Item,,3471,,,0
Treasonous ring,Rare,Item,,3472,,,0
Triangle sandwich,Common,Item,,3473,,,0
Tribal mask (combat),Common,Item,,3474,,,0
Tribal mask (disease),Common,Item,,3475,,,0
Tribal mask (poison),Common,Item,,3476,,,0
Tribal top (blue),Common,Item,,3477,,,0
Tribal top (brown),Common,Item,,3478,,,0
Tribal top (pink),Common,Item,,3479,,,0
Tribal top (yellow),Common,Item,,3480,,,0
Trident of the seas,Mythic,Item,,3481,,,0
Trident of the seas (e),Mythic,Item,,3482,,,0
Trident of the swamp,Legendary,Item,,3483,,,0
Trident of the swamp (e),Legendary,Item,,3484,,,0
Trousers (blue),Common,Item,,3485,,,0
Trousers (brown),Common,Item,,3486,,,0
Trousers (lilac),Common,Item,,3487,,,0
Trout,Common,Item,,3488,,,0
Trouver parchment,Rare,Item,,3489,,,0
Tumeken's shadow,Legendary,Item,,3490,,,0
Tuna,Uncommon,Item,,3491,,,0
Tuna and corn,Common,Item,,3492,,,0
Tuna potato,Mythic,Item,,3493,,,0
Turquoise boots,Common,Item,,3494,,,0
Turquoise hat,Common,Item,,3495,,,0
Turquoise robe bottoms,Common,Item,,3496,,,0
Turquoise robe top,Common,Item,,3497,,,0
Twinflame staff,Mythic,Item,,3498,,,0
Twisted bow,Legendary,Item,,3499,,,0
Twisted buckler,Legendary,Item,,3500,,,0
Tyrannical ring,Rare,Item,,3501,,,0
Tyras helm,Uncommon,Item,,3502,,,0
Tzhaar-ket-om,Mythic,Item,,3503,,,0
Tzhaar-ket-om ornament kit,Common,Item,,3504,,,0
Ugthanki & onion,Common,Item,,3505,,,0
Ugthanki & tomato,Common,Item,,3506,,,0
Ugthanki kebab,Mythic,Item,,3507,,,0
Ugthanki meat,Common,Item,,3508,,,0
Ultor ring,Legendary,Item,,3509,,,0
Ultracompost,Rare,Item,,3510,,,0
Umbral coral,Mythic,Item,,3511,,,0
Umbral frag,Rare,Item,,3512,,,0
Umbral potion (unf),Uncommon,Item,,3513,,,0
Unblessed symbol,Common,Item,,3514,Emir’s Dominion,,0
Uncooked apple pie,Common,Item,,3515,,,0
Uncooked berry pie,Common,Item,,3516,,,0
Uncooked botanical pie,Common,Item,,3517,,,0
Uncooked cake,Common,Item,,3518,Humble Beginnings,,0
Uncooked curry,Common,Item,,3519,,,0
Uncooked dragonfruit pie,Common,Item,,3520,,,0
Uncooked egg,Common,Item,,3521,Humble Beginnings,,0
Uncooked meat pie,Common,Item,,3522,,,0
Uncooked mushroom pie,Common,Item,,3523,,,0
Uncooked pizza,Common,Item,,3524,,,0
Uncooked stew,Common,Item,,3525,Humble Beginnings,,0
Uncut diamond,Rare,Item,,3526,Jewel of Misthalin,,0
Uncut dragonstone,Mythic,Item,,3527,,,0
Uncut emerald,Common,Item,,3528,Emir’s Dominion,,0
Uncut jade,Common,Item,,3529,,,0
Uncut onyx,Mythic,Item,,3530,,,0
Uncut opal,Common,Item,,3531,,,0
Uncut red topaz,Common,Item,,3532,,,0
Uncut ruby,Uncommon,Item,,3533,Emir’s Dominion,,0
Uncut sapphire,Common,Item,,3534,Emir’s Dominion,,0
Uncut zenyte,Legendary,Item,,3535,,,0
Unfinished broad bolt pack,Common,Item,,3536,The Concealed King,,0
Unfinished broad bolts,Common,Item,,3537,The Concealed King,,0
Unfinished potion,Common,Item,,3538,,,0
Unfinished potion (Rogue's Purse),Common,Item,,3539,Emir’s Dominion,,0
Unfired bowl,Common,Item,,3540,Emir’s Dominion,,0
Unfired cup,Common,Item,,3541,,,0
Unfired pie dish,Common,Item,,3542,,,0
Unfired plant pot,Common,Item,,3543,,,0
Unfired pot,Common,Item,,3544,,,0
Unfired pot lid,Common,Item,,3545,,,0
Unholy blessing,Uncommon,Item,,3546,,,0
Unholy symbol,Uncommon,Item,,3547,,,0
Unicorn horn,Common,Item,,3548,Humble Beginnings,,0
Unicorn horn dust,Common,Item,,3549,,,0
Unpowered orb,Uncommon,Item,,3550,,,0
Unpowered symbol,Common,Item,,3551,Emir’s Dominion,,0
Unstrung comp bow,Common,Item,,3552,,,0
Unstrung emblem,Common,Item,,3553,Emir’s Dominion,,0
Unstrung heavy ballista,Uncommon,Item,,3554,,,0
Unstrung light ballista,Uncommon,Item,,3555,,,0
Unstrung symbol,Common,Item,,3556,Emir’s Dominion,,0
Uri's hat,Common,Item,,3557,,,0
Ursine chainmace,Mythic,Item,,3558,,,0
Urt salt,Uncommon,Item,,3559,,,0
Vampyre dust,Uncommon,Item,,3560,,,0
Varlamorian kebab,Uncommon,Item,,3561,,,0
Varrock teleport (tablet),Common,Item,,3562,,,0
Veg ball,Common,Item,,3563,,,0
Vegetable batta,Common,Item,,3564,,,0
Venator bow,Legendary,Item,,3565,,,0
Venator ring,Legendary,Item,,3566,,,0
Venator shard,Rare,Item,,3567,,,0
Verac's brassard,Mythic,Item,,3568,,,0
Verac's flail,Mythic,Item,,3569,,,0
Verac's helm,Mythic,Item,,3570,,,0
Verac's plateskirt,Mythic,Item,,3571,,,0
Vial,Common,Item,,3572,,,0
Vial of blood,Rare,Item,,3573,,,0
Vial of water,Common,Item,,3574,,,0
Viggora's chainmace,Mythic,Item,,3575,,,0
Vile ashes,Uncommon,Item,,3576,,,0
Villager armband (blue),Common,Item,,3577,,,0
Villager armband (brown),Common,Item,,3578,,,0
Villager armband (pink),Common,Item,,3579,,,0
Villager armband (yellow),Common,Item,,3580,,,0
Villager hat (blue),Common,Item,,3581,,,0
Villager hat (brown),Common,Item,,3582,,,0
Villager hat (pink),Common,Item,,3583,,,0
Villager hat (yellow),Common,Item,,3584,,,0
Villager robe (blue),Common,Item,,3585,,,0
Villager robe (brown),Common,Item,,3586,,,0
Villager robe (pink),Common,Item,,3587,,,0
Villager robe (yellow),Common,Item,,3588,,,0
Villager sandals (blue),Common,Item,,3589,,,0
Villager sandals (brown),Common,Item,,3590,,,0
Villager sandals (pink),Common,Item,,3591,,,0
Villager sandals (yellow),Common,Item,,3592,,,0
Virtus mask,Legendary,Item,,3593,,,0
Virtus robe bottom,Legendary,Item,,3594,,,0
Virtus robe top,Legendary,Item,,3595,,,0
Vodka,Common,Item,,3596,,,0
Voidwaker,Legendary,Item,,3597,,,0
Voidwaker blade,Rare,Item,,3598,,,0
Voidwaker gem,Rare,Item,,3599,,,0
Voidwaker hilt,Rare,Item,,3600,,,0
Volatile orb,Legendary,Item,,3601,,,0
Volcanic ash,Common,Item,,3602,,,0
Volcanic whip mix,Common,Item,,3603,,,0
Vyrewatch legs,Common,Item,,3604,,,0
Vyrewatch shoes,Common,Item,,3605,,,0
Vyrewatch top,Common,Item,,3606,,,0
War blessing,Uncommon,Item,,3607,,,0
Ward upgrade kit,Common,Item,,3608,,,0
Warped sceptre,Mythic,Item,,3609,,,0
Warrior helm,Rare,Item,,3610,,,0
Warrior icon,Common,Item,,3611,,,0
Warrior ring,Uncommon,Item,,3612,,,0
Watchtower teleport (tablet),Uncommon,Item,,3613,,,0
Water battlestaff,Common,Item,,3614,,,0
Water orb,Common,Item,,3615,,,0
Water rune,Common,Item,,3616,Humble Beginnings,,0
Water rune pack,Common,Item,,3617,Jewel of Misthalin,,0
Water talisman,Common,Item,,3618,Mages of the Shore,,0
Water tiara,Common,Item,,3619,,,0
Water-filled vial pack,Common,Item,,3620,,,0
Waterbirth teleport (tablet),Uncommon,Item,,3621,,,0
Watering can,Common,Item,,3622,Humble Beginnings,,0
Watermelon,Common,Item,,3623,,,0
Watermelon seed,Rare,Item,,3624,Mages of the Shore,,0
Watermelon slice,Common,Item,,3625,,,0
Waterskin,Common,Item,,3626,Emir’s Dominion,,0
Watson teleport,Common,Item,,3627,,,0
Weapon poison,Common,Item,,3628,Fallen Empires,,0
Weapon poison(+),Uncommon,Item,,3629,,,0
Weapon poison(++),Rare,Item,,3630,,,0
Webweaver bow,Legendary,Item,,3631,,,0
Weeds,Common,Item,,3632,,,0
West ardougne teleport (tablet),Uncommon,Item,,3633,,,0
Whisky,Common,Item,,3634,,,0
White 2h sword,Uncommon,Item,,3635,Knights of Saradomin,,0
White apron,Uncommon,Item,,3636,,,0
White battleaxe,Uncommon,Item,,3637,Knights of Saradomin,,0
White bead,Common,Item,,3638,Mages of the Shore,,0
White beret,Common,Item,,3639,,,0
White berries,Uncommon,Item,,3640,,,0
White boater,Common,Item,,3641,,,0
White boots,Uncommon,Item,,3642,Knights of Saradomin,,0
White cavalier,Common,Item,,3643,,,0
White chainbody,Uncommon,Item,,3644,Knights of Saradomin,,0
White claws,Uncommon,Item,,3645,Knights of Saradomin,,0
White dagger,Uncommon,Item,,3646,Knights of Saradomin,,0
White dark bow paint,Common,Item,,3647,,,0
White elegant blouse,Common,Item,,3648,,,0
White elegant skirt,Common,Item,,3649,,,0
White firelighter,Common,Item,,3650,,,0
White flowers,Common,Item,,3651,,,0
White full helm,Uncommon,Item,,3652,Knights of Saradomin,,0
White gloves,Uncommon,Item,,3653,Knights of Saradomin,,0
White halberd,Uncommon,Item,,3654,Knights of Saradomin,,0
White headband,Common,Item,,3655,,,0
White kiteshield,Uncommon,Item,,3656,Knights of Saradomin,,0
White lily,Common,Item,,3657,,,0
White lily seed,Rare,Item,,3658,,,0
White longsword,Uncommon,Item,,3659,Knights of Saradomin,,0
White mace,Uncommon,Item,,3660,Knights of Saradomin,,0
White magic staff,Uncommon,Item,,3661,Knights of Saradomin,,0
White med helm,Uncommon,Item,,3662,Knights of Saradomin,,0
White partyhat,Common,Item,,3663,Knights of Saradomin,,0
White platebody,Uncommon,Item,,3664,Knights of Saradomin,,0
White platelegs,Uncommon,Item,,3665,Knights of Saradomin,,0
White plateskirt,Uncommon,Item,,3666,Knights of Saradomin,,0
White scimitar,Uncommon,Item,,3667,Knights of Saradomin,,0
White sq shield,Uncommon,Item,,3668,Knights of Saradomin,,0
White sword,Uncommon,Item,,3669,Knights of Saradomin,,0
White toy horsey,Common,Item,,3670,Mages of the Shore,,0
White unicorn mask,Common,Item,,3671,,,0
White warhammer,Uncommon,Item,,3672,,,0
Whiteberry seed,Uncommon,Item,,3673,Jewel of Misthalin,,0
Wild pie,Mythic,Item,,3674,,,0
Wildblood hops,Common,Item,,3675,Humble Beginnings,,0
Wildblood seed,Uncommon,Item,,3676,Mages of the Shore,,0
Wilderness crabs teleport,Rare,Item,,3677,,,0
Willow bird house,Uncommon,Item,,3678,,,0
Willow blackjack,Uncommon,Item,,3679,,,0
Willow blackjack(d),Uncommon,Item,,3680,,,0
Willow blackjack(o),Uncommon,Item,,3681,,,0
Willow branch,Common,Item,,3682,,,0
Willow comp bow,Uncommon,Item,,3683,,,0
Willow leaves,Common,Item,,3684,,,0
Willow logs,Uncommon,Item,,3685,Mages of the Shore,,0
Willow longbow,Uncommon,Item,,3686,Mages of the Shore,,0
Willow longbow (u),Common,Item,,3687,Mages of the Shore,,0
Willow pyre logs,Common,Item,,3688,,,0
Willow roots,Common,Item,,3689,,,0
Willow sapling,Uncommon,Item,,3690,,,0
Willow seed,Uncommon,Item,,3691,,,0
Willow shield,Uncommon,Item,,3692,Mages of the Shore,,0
Willow shortbow,Uncommon,Item,,3693,Mages of the Shore,,0
Willow shortbow (u),Common,Item,,3694,Mages of the Shore,,0
Willow stock,Common,Item,,3695,Jewel of Misthalin,,0
Wine of zamorak,Rare,Item,,3696,,,0
Wizard blizzard,Common,Item,,3697,,,0
Wizard boots,Common,Item,,3698,,,0
Wizard hat,Common,Item,,3699,Mages of the Shore,,0
Wizard's mind bomb,Common,Item,,3700,Knights of Saradomin,,0
Woad leaf,Common,Item,,3701,Knights of Saradomin,,0
Woad seed,Uncommon,Item,,3702,,,0
Wolf bones,Common,Item,,3703,Fallen Empires,,0
Wolf cloak,Common,Item,,3704,,,0
Wolf mask,Common,Item,,3705,,,0
Wolfbone arrowtips,Common,Item,,3706,,,0
Wood camo legs,Common,Item,,3707,,,0
Wood camo top,Common,Item,,3708,,,0
Wood dining table (flatpack),Common,Item,,3709,,,0
Wooden bed (flatpack),Common,Item,,3710,,,0
Wooden bench (flatpack),Common,Item,,3711,,,0
Wooden cat,Common,Item,,3712,,,0
Wooden chair (flatpack),Common,Item,,3713,,,0
Wooden hull parts,Common,Item,,3714,,,0
Wooden shield,Common,Item,,3715,Humble Beginnings,,0
Wooden shield (g),Common,Item,,3716,,,0
Wooden spoon,Common,Item,,3717,,,0
Wooden stock,Common,Item,,3718,Jewel of Misthalin,,0
Wool,Common,Item,,3719,Humble Beginnings,,0
Worm batta,Common,Item,,3720,,,0
Worm crunchies,Common,Item,,3721,,,0
Worm hole,Common,Item,,3722,,,0
Woven top (blue),Common,Item,,3723,,,0
Woven top (brown),Common,Item,,3724,,,0
Woven top (yellow),Common,Item,,3725,,,0
Wrapped oomlie,Common,Item,,3726,,,0
Wrath rune,Mythic,Item,,3727,,,0
Wrath talisman,Mythic,Item,,3728,,,0
Wrath tiara,Mythic,Item,,3729,,,0
Wyrm bones,Rare,Item,,3730,,,0
Wyrmling bones,Uncommon,Item,,3731,,,0
Wyvern bones,Rare,Item,,3732,,,0
Wyvern visage,Rare,Item,,3733,,,0
Xerician fabric,Common,Item,,3734,,,0
Xerician hat,Uncommon,Item,,3735,,,0
Xerician robe,Uncommon,Item,,3736,,,0
Xerician top,Uncommon,Item,,3737,,,0
Yak-hide,Common,Item,,3738,,,0
Yak-hide armour (legs),Uncommon,Item,,3739,,,0
Yak-hide armour (top),Uncommon,Item,,3740,,,0
Yanillian hops,Common,Item,,3741,Humble Beginnings,,0
Yanillian seed,Common,Item,,3742,Mages of the Shore,,0
Yellow bead,Common,Item,,3743,Mages of the Shore,,0
Yellow boots,Common,Item,,3744,,,0
Yellow cape,Common,Item,,3745,,,0
Yellow dark bow paint,Common,Item,,3746,,,0
Yellow dye,Common,Item,,3747,Mages of the Shore,,0
Yellow feather,Common,Item,,3748,,,0
Yellow fin,Rare,Item,,3749,,,0
Yellow flowers,Common,Item,,3750,,,0
Yellow gloves,Common,Item,,3751,,,0
Yellow hat,Common,Item,,3752,,,0
Yellow partyhat,Common,Item,,3753,,,0
Yellow robe bottoms,Common,Item,,3754,,,0
Yellow robe top,Common,Item,,3755,,,0
Yellowfin,Rare,Item,,3756,,,0
Yew bird house,Mythic,Item,,3757,,,0
Yew comp bow,Rare,Item,,3758,,,0
Yew leaves,Common,Item,,3759,,,0
Yew logs,Mythic,Item,,3760,,,0
Yew longbow,Rare,Item,,3761,,,0
Yew longbow (u),Common,Item,,3762,,,0
Yew pyre logs,Common,Item,,3763,,,0
Yew roots,Common,Item,,3764,,,0
Yew sapling,Mythic,Item,,3765,,,0
Yew seed,Mythic,Item,,3766,,,0
Yew shield,Rare,Item,,3767,,,0
Yew shortbow,Rare,Item,,3768,,,0
Yew shortbow (u),Common,Item,,3769,,,0
Yew stock,Rare,Item,,3770,,,0
Young impling jar,Common,Item,,3771,,,0
Zalcano shard,Common,Item,,3772,,,0
Zamorak bracers,Mythic,Item,,3773,,,0
Zamorak brew,Rare,Item,,3774,,,0
Zamorak chaps,Mythic,Item,,3775,,,0
Zamorak cloak,Uncommon,Item,,3776,,,0
Zamorak coif,Mythic,Item,,3777,,,0
Zamorak crozier,Uncommon,Item,,3778,,,0
Zamorak d'hide body,Mythic,Item,,3779,,,0
Zamorak d'hide boots,Mythic,Item,,3780,,,0
Zamorak d'hide shield,Mythic,Item,,3781,,,0
Zamorak full helm,Rare,Item,,3782,,,0
Zamorak godsword,Legendary,Item,,3783,,,0
Zamorak godsword ornament kit,Common,Item,,3784,,,0
Zamorak hilt,Rare,Item,,3785,,,0
Zamorak kiteshield,Rare,Item,,3786,,,0
Zamorak mitre,Uncommon,Item,,3787,,,0
Zamorak mix,Uncommon,Item,,3788,,,0
Zamorak mjolnir,Uncommon,Item,,3789,,,0
Zamorak monk bottom,Common,Item,,3790,,,0
Zamorak monk top,Common,Item,,3791,,,0
Zamorak page 1,Uncommon,Item,,3792,,,0
Zamorak page 2,Uncommon,Item,,3793,,,0
Zamorak page 3,Uncommon,Item,,3794,,,0
Zamorak page 4,Uncommon,Item,,3795,,,0
Zamorak platebody,Rare,Item,,3796,,,0
Zamorak platelegs,Rare,Item,,3797,,,0
Zamorak plateskirt,Rare,Item,,3798,,,0
Zamorak robe legs,Uncommon,Item,,3799,,,0
Zamorak robe top,Uncommon,Item,,3800,,,0
Zamorak stole,Uncommon,Item,,3801,,,0
Zamorak's grapes,Uncommon,Item,,3802,,,0
Zamorakian hasta,Mythic,Item,,3803,,,0
Zamorakian spear,Mythic,Item,,3804,,,0
Zaryte crossbow,Legendary,Item,,3805,,,0
Zaryte vambraces,Legendary,Item,,3806,,,0
Zenyte,Legendary,Item,,3807,,,0
Zenyte amulet,Mythic,Item,,3808,,,0
Zenyte amulet (u),Mythic,Item,,3809,,,0
Zenyte bracelet,Mythic,Item,,3810,,,0
Zenyte necklace,Mythic,Item,,3811,,,0
Zenyte ring,Mythic,Item,,3812,,,0
Zenyte shard,Mythic,Item,,3813,,,0
Zogre bones,Common,Item,,3814,,,0
Zombie axe,Mythic,Item,,3815,,,0
Zombie head (Treasure Trails),Common,Item,,3816,,,0
Zombie helmet,Rare,Item,,3817,,,0
Zombie pirate key,Uncommon,Item,,3818,,,0
Zul-andra teleport,Rare,Item,,3819,,,0
Zulrah's scales,Uncommon,Item,,3820,,,0
Cook's Assistant,Common,Quest,,3821,,,0
Demon Slayer,Common,Quest,,3822,Jewel of Misthalin,,0
The Restless Ghost,Common,Quest,,3823,Humble Beginnings,,0
Romeo & Juliet,Common,Quest,,3824,Jewel of Misthalin,,0
Sheep Shearer,Common,Quest,,3825,Humble Beginnings,,0
Shield of Arrav,Common,Quest,,3826,Jewel of Misthalin,,0
Ernest the Chicken,Common,Quest,,3827,Mages of the Shore,,0
Imp Catcher,Common,Quest,,3828,Mages of the Shore,,0
Prince Ali Rescue,Common,Quest,,3829,Emir’s Dominion,,0
Doric's Quest,Common,Quest,,3830,,,0
Witch's Potion,Common,Quest,,3831,Ports and POHs,,0
Goblin Diplomacy,Common,Quest,,3832,,,0
Pirate's Treasure,Common,Quest,,3833,,,0
Rune Mysteries,Common,Quest,,3834,Humble Beginnings,,0
Misthalin Mystery,Common,Quest,,3835,Humble Beginnings,,0
X Marks the Spot,Common,Quest,,3836,Humble Beginnings,,0
Below Ice Mountain,Common,Quest,,3837,,,0
Vampyre Slayer,Uncommon,Quest,,3838,Mages of the Shore,,0
Black Knights' Fortress,Uncommon,Quest,,3839,Knights of Saradomin,,0
The Knight's Sword,Uncommon,Quest,,3840,,,0
The Corsair Curse,Uncommon,Quest,,3841,,,0
Dragon Slayer I,Rare,Quest,,3842,Jewel of Misthalin,,0
Druidic Ritual,Common,Quest,,3843,Mages of the Shore,,0
Fishing Contest,Common,Quest,,3844,,,0
Monk's Friend,Common,Quest,,3845,,,0
Clock Tower,Common,Quest,,3846,,,0
Hazeel Cult,Common,Quest,,3847,,,0
Sheep Herder,Common,Quest,,3848,,,0
Plague City,Common,Quest,,3849,,,0
Jungle Potion,Common,Quest,,3850,,,0
Dwarf Cannon,Common,Quest,,3851,,,0
Murder Mystery,Common,Quest,,3852,,,0
Gertrude's Cat,Common,Quest,,3853,Jewel of Misthalin,,0
Death Plateau,Common,Quest,,3854,,,0
Elemental Workshop I,Common,Quest,,3855,,,0
Priest in Peril,Common,Quest,,3856,Jewel of Misthalin,,0
Recruitment Drive,Common,Quest,,3857,,,0
Rag and Bone Man I,Common,Quest,,3858,,,0
Eagles' Peak,Common,Quest,,3859,,,0
Biohazard,Common,Quest,,3860,,,0
Tower of Life,Common,Quest,,3861,,,0
Client of Kourend,Common,Quest,,3862,,,0
A Porcine of Interest,Common,Quest,,3863,Mages of the Shore,,0
Children of the Sun,Common,Quest,,3864,Jewel of Misthalin,,0
Ribbiting Tale,Common,Quest,,3865,,,0
Ethically Acquired Antiquities,Common,Quest,,3866,,,0
Pandemonium,Common,Quest,,3867,,,0
Current Affairs,Common,Quest,,3868,,,0
Lost City,Uncommon,Quest,,3869,Humble Beginnings,,0
Witch's House,Uncommon,Quest,,3870,,,0
Merlin's Crystal,Uncommon,Quest,,3871,,,0
Scorpion Catcher,Uncommon,Quest,,3872,,,0
Tribal Totem,Uncommon,Quest,,3873,,,0
Temple of Ikov,Uncommon,Quest,,3874,,,0
Holy Grail,Uncommon,Quest,,3875,,,0
Tree Gnome Village,Uncommon,Quest,,3876,,,0
Fight Arena,Uncommon,Quest,,3877,,,0
Sea Slug,Uncommon,Quest,,3878,,,0
Waterfall Quest,Uncommon,Quest,,3879,,,0
The Grand Tree,Uncommon,Quest,,3880,,,0
Observatory Quest,Uncommon,Quest,,3881,,,0
The Tourist Trap,Uncommon,Quest,,3882,,,0
Watchtower,Uncommon,Quest,,3883,,,0
The Dig Site,Uncommon,Quest,,3884,Ruins of Senntisten,,0
Eadgar's Ruse,Uncommon,Quest,,3885,,,0
Big Chompy Bird Hunting,Uncommon,Quest,,3886,,,0
Nature Spirit,Uncommon,Quest,,3887,,,0
Tai Bwo Wannai Trio,Uncommon,Quest,,3888,,,0
Troll Stronghold,Uncommon,Quest,,3889,,,0
Shades of Mort'ton,Uncommon,Quest,,3890,,,0
The Fremennik Trials,Uncommon,Quest,,3891,,,0
Horror from the Deep,Uncommon,Quest,,3892,,,0
Troll Romance,Uncommon,Quest,,3893,,,0
In Search of the Myreque,Uncommon,Quest,,3894,,,0
Creature of Fenkenstrain,Uncommon,Quest,,3895,,,0
Ghosts Ahoy,Uncommon,Quest,,3896,,,0
Mountain Daughter,Uncommon,Quest,,3897,,,0
The Feud,Uncommon,Quest,,3898,Emir’s Dominion,,0
The Golem,Uncommon,Quest,,3899,Shifting Sands,,0
Icthlarin's Little Helper,Uncommon,Quest,,3900,,,0
Tears of Guthix,Uncommon,Quest,,3901,,,0
The Lost Tribe,Uncommon,Quest,,3902,Humble Beginnings,,0
The Giant Dwarf,Uncommon,Quest,,3903,,,0
Forgettable Tale...,Uncommon,Quest,,3904,,,0
Garden of Tranquillity,Uncommon,Quest,,3905,Jewel of Misthalin,,0
A Tail of Two Cats,Uncommon,Quest,,3906,,,0
Wanted!,Uncommon,Quest,,3907,,,0
Shadow of the Storm,Uncommon,Quest,,3908,Emir’s Dominion,,0
Making History,Uncommon,Quest,,3909,,,0
Ratcatchers,Uncommon,Quest,,3910,Jewel of Misthalin,,0
Spirits of the Elid,Uncommon,Quest,,3911,,,0
The Hand in the Sand,Uncommon,Quest,,3912,,,0
Fairytale I - Growing Pains,Uncommon,Quest,,3913,,,0
In Aid of the Myreque,Uncommon,Quest,,3914,,,0
A Soul's Bane,Uncommon,Quest,,3915,Jewel of Misthalin,,0
Death to the Dorgeshuun,Uncommon,Quest,,3916,,,0
The Eyes of Glouphrie,Uncommon,Quest,,3917,,,0
The Slug Menace,Uncommon,Quest,,3918,,,0
Elemental Workshop II,Uncommon,Quest,,3919,Ruins of Senntisten,,0
Enlightened Journey,Uncommon,Quest,,3920,,,0
Animal Magnetism,Uncommon,Quest,,3921,,,0
Cold War,Uncommon,Quest,,3922,,,0
What Lies Below,Uncommon,Quest,,3923,Jewel of Misthalin,,0
Olaf's Quest,Uncommon,Quest,,3924,,,0
Another Slice of H.A.M.,Uncommon,Quest,,3925,,,0
Shilo Village,Uncommon,Quest,,3926,,,0
Zogre Flesh Eaters,Uncommon,Quest,,3927,,,0
The Queen of Thieves,Uncommon,Quest,,3928,,,0
Bone Voyage,Uncommon,Quest,,3929,Jewel of Misthalin,,0
The Depths of Despair,Uncommon,Quest,,3930,,,0
Tale of the Righteous,Uncommon,Quest,,3931,,,0
The Ascent of Arceuus,Uncommon,Quest,,3932,,,0
The Forsaken Tower,Uncommon,Quest,,3933,,,0
Getting Ahead,Uncommon,Quest,,3934,,,0
Temple of the Eye,Uncommon,Quest,,3935,,,0
Sleeping Giants,Uncommon,Quest,,3936,,,0
The Garden of Death,Uncommon,Quest,,3937,,,0
Twilight's Promise,Uncommon,Quest,,3938,,,0
At First Light,Uncommon,Quest,,3939,,,0
Death on the Isle,Uncommon,Quest,,3940,,,0
Prying Times,Uncommon,Quest,,3941,,,0
Scrambled!,Uncommon,Quest,,3942,,,0
Heroes' Quest,Rare,Quest,,3943,,,0
Family Crest,Rare,Quest,,3944,Jewel of Misthalin,,0
Underground Pass,Rare,Quest,,3945,,,0
Regicide,Rare,Quest,,3946,,,0
Throne of Miscellania,Rare,Quest,,3947,,,0
Haunted Mine,Rare,Quest,,3948,,,0
Roving Elves,Rare,Quest,,3949,,,0
One Small Favour,Rare,Quest,,3950,,,0
Between a Rock...,Rare,Quest,,3951,,,0
Rum Deal,Rare,Quest,,3952,,,0
Devious Minds,Rare,Quest,,3953,,,0
Enakhra's Lament,Rare,Quest,,3954,,,0
